측정일시,SO2,CO,O3,NO2,PM10,PM25
2015-01-01,0.005138333333333333,0.3665,0.019248333333333333,0.011723333333333334,66.42333333333335,13.098333333333333
2015-01-02,0.0058,0.47850000000000004,0.015473333333333332,0.02141166666666667,29.011666666666667,12.856666666666667
2015-01-03,0.00729,0.7398333333333333,0.005935,0.03970833333333333,36.58166666666666,19.891666666666666
2015-01-04,0.006785,0.83,0.0051,0.04516666666666667,42.135,22.935
2015-01-05,0.008233333333333334,1.109,0.004905,0.054893333333333336,76.295,40.345
2015-01-06,0.00527,0.4925,0.020489999999999998,0.021441666666666664,38.903333333333336,15.758333333333333
2015-01-07,0.0062,0.4215,0.018758333333333335,0.022863333333333333,34.21333333333334,12.29
2015-01-08,0.00625,0.6135,0.009801666666666667,0.037998333333333335,44.31833333333333,19.961666666666666
2015-01-09,0.007386666666666667,0.8725,0.006163333333333333,0.049216666666666666,49.105,26.688333333333336
2015-01-10,0.007743333333333333,0.7190000000000001,0.010671666666666666,0.04056,37.24166666666667,19.941666666666666
2015-01-11,0.007546666666666667,0.5626666666666666,0.018226666666666665,0.023453333333333336,43.915,21.771666666666665
2015-01-12,0.00689,0.6538333333333333,0.010711666666666666,0.038823333333333335,43.39666666666667,22.748333333333335
2015-01-13,0.007658333333333334,1.0171666666666668,0.0046233333333333335,0.056985,58.47166666666667,31.185
2015-01-14,0.008993333333333332,1.1146666666666667,0.003531666666666667,0.06066833333333333,71.63833333333334,37.99
2015-01-15,0.008251666666666668,0.8976666666666666,0.006235000000000001,0.05317666666666667,62.11166666666667,33.36
2015-01-16,0.0073,0.8345,0.013238333333333335,0.03511,82.18833333333333,44.54833333333333
2015-01-17,0.005906666666666667,0.4438333333333333,0.019844999999999998,0.02258,35.365,17.261666666666667
2015-01-18,0.00604,0.6386666666666667,0.00777,0.03769666666666667,33.06666666666666,16.57166666666667
2015-01-19,0.006998333333333333,0.6811666666666666,0.017675,0.025948333333333334,62.92666666666667,30.986666666666665
2015-01-20,0.005865,0.6961666666666667,0.007301666666666666,0.04341333333333333,47.82,25.953333333333333
2015-01-21,0.006871666666666667,0.9163333333333332,0.00432,0.05205833333333334,60.03333333333333,31.041666666666664
2015-01-22,0.006638333333333333,0.7941666666666667,0.008771666666666667,0.04360833333333333,45.845,25.605
2015-01-23,0.006795,0.772,0.009721666666666667,0.04212833333333333,43.165,24.871666666666666
2015-01-24,0.007735,0.7361666666666666,0.010583333333333333,0.04731666666666667,53.02,28.971666666666664
2015-01-25,0.006023333333333334,0.7856666666666666,0.006391666666666667,0.043403333333333335,60.20166666666667,33.24666666666666
2015-01-26,0.005245,0.7051666666666666,0.013935,0.032931666666666665,40.59166666666667,27.251666666666665
2015-01-27,0.006081666666666667,0.515,0.019803333333333333,0.021451666666666667,48.52166666666667,25.06
2015-01-28,0.005618333333333334,0.536,0.012773333333333334,0.03251833333333334,44.16666666666667,17.868333333333332
2015-01-29,0.006023333333333334,0.7926666666666666,0.0038333333333333336,0.04634166666666666,50.26333333333333,26.06
2015-01-30,0.006286666666666667,0.5118333333333333,0.01902,0.024116666666666665,38.57333333333334,18.936666666666667
2015-01-31,0.006461666666666667,0.5053333333333333,0.016216666666666667,0.029563333333333334,40.528333333333336,18.725
2015-02-01,0.0056300000000000005,0.5763333333333334,0.012916666666666667,0.036013333333333335,31.14,16.906666666666666
2015-02-02,0.006113333333333334,0.8035,0.005953333333333333,0.052645,42.67666666666667,22.536666666666665
2015-02-03,0.007663333333333333,0.948,0.004501666666666667,0.062246666666666665,60.61666666666667,32.68666666666667
2015-02-04,0.008718333333333333,1.0956666666666666,0.011011666666666666,0.056835000000000004,79.29333333333334,46.87333333333333
2015-02-05,0.010456666666666668,0.8836666666666667,0.02037,0.040383333333333334,92.76166666666666,52.32666666666667
2015-02-06,0.008006666666666667,0.6661666666666666,0.01355,0.04407166666666667,53.45833333333333,28.658333333333335
2015-02-07,0.008013333333333334,0.7391666666666667,0.013508333333333334,0.043673333333333335,46.5,25.665
2015-02-08,0.004521666666666667,0.3185,0.026161666666666666,0.010591666666666666,101.11833333333334,15.095
2015-02-09,0.006528333333333334,0.5126666666666666,0.01542,0.027561666666666665,39.525,16.80333333333333
2015-02-10,0.01298,0.8733333333333333,0.01012,0.04647166666666667,97.40666666666667,46.58833333333333
2015-02-11,0.009275,0.8504999999999999,0.013040000000000001,0.048358333333333337,87.46666666666665,44.805
2015-02-12,0.005698333333333333,0.38299999999999995,0.025961666666666664,0.020143333333333333,35.291666666666664,13.108333333333333
2015-02-13,0.005869999999999999,0.4485,0.020216666666666664,0.028618333333333332,31.011666666666667,15.868333333333332
2015-02-14,0.007148333333333333,0.748,0.008746666666666666,0.052255,55.89666666666667,30.131666666666664
2015-02-15,0.007940000000000001,0.7378333333333333,0.02001,0.041251666666666666,77.52333333333333,38.86666666666667
2015-02-16,0.004851666666666667,0.6361666666666667,0.016215,0.03648333333333333,41.30666666666667,25.426666666666666
2015-02-17,0.005901666666666667,0.6723333333333333,0.02262,0.02492166666666667,64.41333333333333,36.18333333333334
2015-02-18,0.006301666666666666,0.7126666666666667,0.02403166666666667,0.023835000000000002,62.11,41.67166666666667
2015-02-19,0.005843333333333334,0.7918333333333334,0.014855,0.03678666666666666,62.11333333333333,38.73
2015-02-20,0.00544,0.7533333333333333,0.017066666666666664,0.03839,50.585,32.50666666666667
2015-02-21,0.004665,0.5546666666666666,0.012495000000000001,0.03657333333333333,23.581666666666663,16.516666666666666
2015-02-22,0.0045966666666666664,0.5045000000000001,0.018475,0.022765,249.10666666666668,33.55833333333334
2015-02-23,0.0044533333333333334,0.48483333333333334,0.019178333333333332,0.022808333333333333,568.67,65.01666666666667
2015-02-24,0.005515,0.5908333333333333,0.016025,0.03388666666666667,107.885,27.278333333333336
2015-02-25,0.006586666666666666,0.6601666666666667,0.015008333333333335,0.04033166666666666,72.05333333333333,25.656666666666666
2015-02-26,0.00496,0.3931666666666667,0.02844333333333333,0.017894999999999998,33.62166666666667,16.973333333333333
2015-02-27,0.005463333333333333,0.38800000000000007,0.023885,0.020315,30.921666666666667,16.53
2015-02-28,0.00579,0.5996666666666667,0.009755,0.04169166666666666,43.355,22.91
2015-03-01,0.0053366666666666675,0.457,0.024638333333333335,0.02222333333333333,98.755,28.255
2015-03-02,0.00668,0.5758333333333333,0.015643333333333332,0.03806166666666667,89.82333333333334,24.388333333333335
2015-03-03,0.005926666666666667,0.5491666666666667,0.02054,0.03542,51.55833333333333,23.95
2015-03-04,0.004805,0.3665,0.03039666666666667,0.015973333333333332,41.89,16.761666666666667
2015-03-05,0.005168333333333334,0.5286666666666666,0.018461666666666668,0.03542666666666667,41.14833333333333,24.125
2015-03-06,0.006583333333333333,0.7086666666666666,0.010306666666666665,0.050901666666666665,45.415,27.011666666666667
2015-03-07,0.00661,0.7628333333333334,0.015111666666666666,0.0519,50.52333333333333,28.195
2015-03-08,0.008813333333333333,0.8386666666666666,0.020404999999999996,0.05143166666666667,85.905,47.07166666666667
2015-03-09,0.006741666666666667,0.4985,0.030686666666666668,0.024739999999999998,69.67166666666667,31.906666666666666
2015-03-10,0.0046166666666666665,0.319,0.029961666666666668,0.01337,31.995,10.19
2015-03-11,0.006296666666666667,0.43666666666666665,0.02682333333333333,0.02488166666666667,38.95666666666666,16.945
2015-03-12,0.005716666666666667,0.41766666666666663,0.024184999999999998,0.028346666666666666,31.351666666666667,12.165
2015-03-13,0.005788333333333333,0.4928333333333333,0.02643,0.029808333333333336,42.68666666666667,20.59
2015-03-14,0.006345,0.49516666666666664,0.020801666666666666,0.03668166666666667,38.37833333333334,19.133333333333333
2015-03-15,0.0085,0.6553333333333333,0.015961666666666666,0.04714,43.31166666666667,24.533333333333335
2015-03-16,0.00812,0.7913333333333334,0.014006666666666667,0.059930000000000004,91.61166666666666,42.75666666666667
2015-03-17,0.010828333333333334,1.1128333333333333,0.006321666666666666,0.08054166666666668,130.75833333333333,64.155
2015-03-18,0.006543333333333333,0.7045,0.019336666666666665,0.03947166666666667,76.61333333333333,39.67833333333333
2015-03-19,0.00599,0.5843333333333333,0.019878333333333335,0.04394333333333333,53.29333333333333,26.841666666666665
2015-03-20,0.007401666666666667,0.7743333333333333,0.018023333333333332,0.05685333333333333,99.29833333333335,35.235
2015-03-21,0.012761666666666666,0.8738333333333334,0.028845,0.055285,170.6533333333333,57.76333333333333
2015-03-22,0.007775,0.6486666666666667,0.028436666666666666,0.031131666666666665,146.95833333333334,42.77333333333333
2015-03-23,0.005178333333333333,0.3493333333333334,0.032148333333333334,0.018411666666666666,55.51,14.563333333333333
2015-03-24,0.005560000000000001,0.45666666666666667,0.020104999999999998,0.03577333333333333,42.62333333333333,17.41166666666667
2015-03-25,0.006226666666666667,0.49866666666666665,0.016133333333333333,0.04381666666666667,41.51833333333333,20.678333333333335
2015-03-26,0.007315,0.5381666666666667,0.018283333333333332,0.04754333333333333,45.66833333333333,21.921666666666667
2015-03-27,0.0076500000000000005,0.5346666666666667,0.021263333333333332,0.04971999999999999,53.23666666666667,25.46
2015-03-28,0.007981666666666666,0.5451666666666667,0.02660833333333333,0.04928166666666667,44.615,22.17
2015-03-29,0.006693333333333333,0.46950000000000003,0.027125,0.032255000000000006,70.46,30.631666666666664
2015-03-30,0.00676,0.7146666666666667,0.022066666666666665,0.04698,151.04666666666665,46.36333333333333
2015-03-31,0.0067866666666666665,0.737,0.021339999999999998,0.04654833333333333,106.855,50.575
2015-04-01,0.004358333333333334,0.49,0.025593333333333336,0.023003333333333334,23.655,15.11
2015-04-02,0.004336666666666667,0.4091666666666666,0.02645,0.020114999999999997,21.645,12.058333333333332
2015-04-03,0.0044216666666666675,0.6961666666666667,0.013920000000000002,0.03238333333333333,33.096666666666664,20.665
2015-04-04,0.00408,0.35350000000000004,0.03141833333333333,0.020295,13.795,7.193333333333333
2015-04-05,0.0038416666666666664,0.39116666666666666,0.020306666666666667,0.023623333333333333,15.953333333333333,9.108333333333334
2015-04-06,0.004305,0.43766666666666665,0.019761666666666667,0.02699,58.22333333333333,20.448333333333334
2015-04-07,0.0041600000000000005,0.3593333333333334,0.020201666666666663,0.02413833333333333,40.325,16.261666666666667
2015-04-08,0.004201666666666667,0.36516666666666664,0.024675,0.02637,28.638333333333335,14.778333333333332
2015-04-09,0.00634,0.5446666666666666,0.019286666666666667,0.04764,49.225,25.506666666666664
2015-04-10,0.006658333333333333,0.5401666666666667,0.026606666666666667,0.04359166666666667,54.93666666666667,26.86
2015-04-11,0.006646666666666666,0.605,0.024569999999999998,0.04841166666666666,67.78833333333333,33.27166666666667
2015-04-12,0.005331666666666667,0.4836666666666667,0.03417833333333333,0.03186666666666667,48.09666666666667,25.925
2015-04-13,0.0040616666666666666,0.307,0.044669999999999994,0.014508333333333335,26.263333333333335,13.493333333333332
2015-04-14,0.0038416666666666664,0.4186666666666667,0.033931666666666666,0.026195,18.471666666666668,15.186666666666667
2015-04-15,0.005988333333333333,0.5283333333333333,0.034784999999999996,0.03196,43.625,27.295
2015-04-16,0.005673333333333333,0.5196666666666667,0.028565,0.035028333333333335,78.125,29.083333333333336
2015-04-17,0.005443333333333333,0.40950000000000003,0.02656666666666667,0.032661666666666665,69.07166666666667,16.121666666666666
2015-04-18,0.00599,0.5605,0.014835000000000001,0.05114833333333333,56.98333333333333,17.505
2015-04-19,0.004411666666666666,0.4315,0.024271666666666664,0.02878,29.321666666666665,13.896666666666668
2015-04-20,0.0038616666666666665,0.37433333333333335,0.03228333333333333,0.027143333333333332,13.478333333333332,7.395
2015-04-21,0.006123333333333334,0.5241666666666667,0.024231666666666665,0.040615,42.81166666666667,20.785
2015-04-22,0.007488333333333334,0.5613333333333334,0.03664166666666666,0.039858333333333336,72.06333333333333,33.208333333333336
2015-04-23,0.006501666666666667,0.5773333333333334,0.030068333333333332,0.042054999999999995,60.60666666666667,32.335
2015-04-24,0.00643,0.47600000000000003,0.044063333333333336,0.03154666666666667,72.82,31.423333333333336
2015-04-25,0.005961666666666666,0.48166666666666663,0.021456666666666666,0.04299666666666667,59.145,20.025
2015-04-26,0.008358333333333334,0.491,0.04041333333333333,0.033475000000000005,57.16166666666667,26.435
2015-04-27,0.008591666666666666,0.564,0.038843333333333334,0.040018333333333336,66.295,30.008333333333336
2015-04-28,0.0056500000000000005,0.45799999999999996,0.02371,0.04583166666666667,47.24666666666667,23.73
2015-04-29,0.0053233333333333336,0.42766666666666664,0.01761,0.032826666666666664,42.48833333333333,25.461666666666666
2015-04-30,0.004646666666666667,0.4043333333333334,0.024793333333333334,0.03476166666666667,31.05,17.773333333333333
2015-05-01,0.006216666666666667,0.49616666666666664,0.02896333333333333,0.040536666666666665,41.56333333333333,24.476666666666667
2015-05-02,0.0058,0.43883333333333335,0.024714999999999997,0.033696666666666666,36.805,23.073333333333334
2015-05-03,0.004136666666666667,0.37166666666666665,0.018015,0.021088333333333334,24.58,16.54
2015-05-04,0.004358333333333334,0.3108333333333333,0.028653333333333336,0.018561666666666667,50.335,15.55
2015-05-05,0.005598333333333334,0.3425,0.03232666666666666,0.022934999999999997,38.59,12.323333333333332
2015-05-06,0.006606666666666667,0.44799999999999995,0.028454999999999998,0.03886833333333333,46.19,15.453333333333333
2015-05-07,0.005928333333333333,0.47483333333333333,0.024544999999999997,0.04556166666666667,42.50166666666667,17.418333333333333
2015-05-08,0.006985,0.47583333333333333,0.027146666666666666,0.03933333333333334,53.93166666666667,26.67
2015-05-09,0.005633333333333334,0.35883333333333334,0.037763333333333336,0.026666666666666665,39.89333333333334,19.985
2015-05-10,0.0052116666666666665,0.4051666666666667,0.03026333333333333,0.02835333333333333,39.723333333333336,17.76833333333333
2015-05-11,0.004835000000000001,0.39916666666666667,0.028845,0.028841666666666668,41.21333333333333,19.641666666666666
2015-05-12,0.005226666666666668,0.423,0.03807166666666667,0.016315,37.57,17.951666666666668
2015-05-13,0.0064866666666666675,0.4406666666666667,0.04622,0.021415000000000003,65.90833333333333,22.09
2015-05-14,0.005696666666666667,0.42666666666666664,0.043706666666666665,0.026121666666666665,56.21333333333333,27.486666666666665
2015-05-15,0.0057933333333333335,0.5713333333333334,0.03580833333333334,0.030385,97.52166666666666,46.33833333333333
2015-05-16,0.00584,0.4595,0.037603333333333336,0.031933333333333334,50.31333333333333,24.418333333333337
2015-05-17,0.006833333333333334,0.49016666666666664,0.045515,0.029116666666666666,53.35666666666667,29.463333333333335
2015-05-18,0.005508333333333334,0.44266666666666665,0.028703333333333334,0.03649666666666666,41.82833333333333,21.433333333333334
2015-05-19,0.004481666666666667,0.47916666666666663,0.035653333333333335,0.025458333333333333,48.665,29.263333333333335
2015-05-20,0.004758333333333333,0.39399999999999996,0.030561666666666664,0.022959999999999998,39.946666666666665,16.54
2015-05-21,0.006979999999999999,0.45083333333333336,0.036678333333333334,0.031485,42.26333333333333,20.655
2015-05-22,0.008125,0.4886666666666667,0.03993833333333333,0.03817333333333334,51.00666666666667,26.035
2015-05-23,0.005996666666666667,0.4585,0.034305,0.04,42.37833333333333,20.956666666666663
2015-05-24,0.00513,0.37016666666666664,0.037254999999999996,0.029353333333333332,31.25,16.005
2015-05-25,0.006608333333333334,0.3865,0.03347666666666667,0.03311166666666667,41.33166666666667,22.745
2015-05-26,0.006045,0.386,0.028229999999999998,0.038838333333333336,38.69833333333334,21.018333333333334
2015-05-27,0.0051600000000000005,0.43616666666666665,0.028338333333333333,0.046018333333333335,35.83833333333334,19.46666666666667
2015-05-28,0.005863333333333334,0.425,0.038408333333333336,0.04564666666666667,40.475,21.145
2015-05-29,0.006761666666666667,0.42699999999999994,0.02901666666666667,0.046448333333333335,47.045,25.26
2015-05-30,0.0053233333333333336,0.3451666666666667,0.023996666666666666,0.029848333333333334,38.11833333333333,22.73
2015-05-31,0.005373333333333333,0.38616666666666666,0.035451666666666666,0.026241666666666667,42.29666666666667,24.915
2015-06-01,0.007463333333333333,0.4146666666666667,0.03394,0.037805,37.346666666666664,20.616666666666664
2015-06-02,0.005846666666666667,0.38833333333333336,0.03541166666666667,0.03222333333333333,35.765,20.746666666666666
2015-06-03,0.004315,0.28,0.03820333333333333,0.014943333333333333,41.74,13.635
2015-06-04,0.0057733333333333334,0.4535,0.03698666666666667,0.037155,38.765,17.43166666666667
2015-06-05,0.0052,0.42766666666666664,0.03201166666666667,0.032328333333333334,30.48,17.131666666666664
2015-06-06,0.004673333333333334,0.3428333333333333,0.042519999999999995,0.02316,30.59,17.241666666666667
2015-06-07,0.00524,0.3493333333333334,0.04971999999999999,0.017768333333333334,30.5,17.543333333333333
2015-06-08,0.006141666666666667,0.354,0.037638333333333336,0.026135000000000002,36.735,22.401666666666664
2015-06-09,0.004931666666666667,0.35283333333333333,0.03576666666666667,0.02134166666666667,42.845,25.931666666666665
2015-06-10,0.0051466666666666674,0.45083333333333336,0.03849833333333333,0.03308333333333333,48.00166666666667,27.425
2015-06-11,0.004835,0.38983333333333337,0.03342333333333333,0.027548333333333334,40.31,23.041666666666664
2015-06-12,0.005235,0.4256666666666667,0.04614833333333333,0.021896666666666665,44.075,24.173333333333336
2015-06-13,0.005645,0.4395,0.048308333333333335,0.022866666666666667,72.83833333333332,34.13166666666667
2015-06-14,0.004506666666666667,0.35416666666666674,0.049800000000000004,0.014788333333333334,31.588333333333335,18.96666666666667
2015-06-15,0.004356666666666667,0.42,0.04201166666666666,0.025463333333333334,36.995,22.681666666666665
2015-06-16,0.005223333333333333,0.499,0.035403333333333335,0.03184666666666667,46.905,28.12
2015-06-17,0.005266666666666667,0.491,0.03533833333333333,0.030513333333333333,43.76833333333333,28.033333333333335
2015-06-18,0.00402,0.353,0.038200000000000005,0.018631666666666668,26.661666666666665,16.67
2015-06-19,0.004136666666666667,0.33466666666666667,0.039830000000000004,0.018491666666666667,23.403333333333336,14.593333333333332
2015-06-20,0.004730000000000001,0.4651666666666667,0.023658333333333333,0.02852333333333333,37.67333333333333,23.958333333333336
2015-06-21,0.004171666666666667,0.3646666666666667,0.0352,0.01859,21.725,13.368333333333332
2015-06-22,0.0060750000000000005,0.444,0.031645,0.032015,30.085,18.686666666666667
2015-06-23,0.0058000000000000005,0.42033333333333334,0.041429999999999995,0.02836666666666667,33.858333333333334,21.848333333333336
2015-06-24,0.005638333333333333,0.46049999999999996,0.040355,0.031338333333333336,40.028333333333336,26.056666666666665
2015-06-25,0.005203333333333333,0.4421666666666667,0.03218166666666667,0.028916666666666667,38.61,25.67
2015-06-26,0.004025,0.2906666666666667,0.03488166666666667,0.015106666666666666,11.601666666666667,6.635
2015-06-27,0.00398,0.29516666666666663,0.035985,0.016588333333333333,12.613333333333333,8.526666666666666
2015-06-28,0.004935,0.35,0.035103333333333334,0.02234166666666667,22.688333333333336,13.931666666666667
2015-06-29,0.005393333333333333,0.3436666666666667,0.03680833333333333,0.024035,23.586666666666666,13.87
2015-06-30,0.004788333333333334,0.382,0.030351666666666666,0.027084999999999998,31.111666666666665,19.26
2015-07-01,0.004808333333333334,0.373,0.03920833333333333,0.017301666666666667,33.67166666666667,18.506666666666668
